Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2
08:52:00,2.260,0.218,238.570,12.400,0.000,0.000
08:53:00,2.940,0.170,238.510,11.600,0.000,0.000
08:54:00,2.792,0.248,239.960,6.000,0.000,1.000
08:55:00,1.158,0.398,240.250,4.200,0.000,0.000
08:56:00,0.932,0.368,239.100,11.200,0.000,0.000
08:57:00,2.514,0.334,239.270,12.400,0.000,1.000
08:58:00,2.984,0.338,238.940,12.600,0.000,1.000
08:59:00,2.996,0.310,239.090,12.200,0.000,1.000
09:00:00,2.940,0.158,239.630,14.200,0.000,7.000
09:01:00,3.278,0.134,237.900,25.400,0.000,38.000
09:02:00,5.908,0.124,235.570,30.000,0.000,37.000
09:03:00,7.064,0.118,235.350,29.400,0.000,37.000
09:04:00,6.926,0.056,235.150,28.200,0.000,38.000
09:05:00,6.580,0.000,235.220,26.200,0.000,37.000
09:06:00,6.050,0.050,235.320,25.800,0.000,37.000
09:07:00,6.104,0.088,237.440,20.000,0.000,38.000
09:08:00,4.762,0.088,237.250,19.000,0.000,38.000
09:09:00,4.506,0.088,236.340,18.800,0.000,37.000
09:10:00,4.472,0.084,236.820,16.200,0.000,27.000
09:11:00,3.708,0.054,240.880,4.600,0.000,2.000
09:12:00,0.724,0.066,239.370,9.000,0.000,26.000
09:13:00,1.892,0.000,239.170,9.000,0.000,2.000
09:14:00,2.012,0.000,238.360,9.800,0.000,1.000
09:15:00,2.372,0.000,238.960,10.000,0.000,0.000
09:16:00,2.386,0.064,238.590,10.000,0.000,1.000
09:17:00,2.400,0.068,238.480,10.000,0.000,2.000
09:18:00,2.424,0.050,240.000,6.000,0.000,1.000
09:19:00,1.066,0.000,240.770,1.600,0.000,2.000
09:20:00,0.380,0.000,239.720,7.800,0.000,1.000
09:21:00,1.632,0.000,239.470,10.000,0.000,1.000
09:22:00,2.410,0.062,239.450,9.800,0.000,0.000
09:23:00,2.380,0.060,239.230,10.000,0.000,1.000
09:24:00,2.402,0.066,239.370,10.200,0.000,1.000
09:25:00,2.438,0.066,239.180,10.000,0.000,1.000
09:26:00,2.432,0.054,239.870,8.000,0.000,2.000
09:27:00,1.640,0.000,240.710,1.800,0.000,2.000
09:28:00,0.424,0.124,239.520,7.200,0.000,5.000
09:29:00,1.410,0.136,237.510,11.400,0.000,5.000
09:30:00,2.722,0.136,237.440,11.400,0.000,5.000
09:31:00,2.712,0.134,237.390,11.400,0.000,5.000
09:32:00,2.706,0.112,237.700,10.400,0.000,1.000
09:33:00,2.488,0.072,238.730,10.000,0.000,0.000
09:34:00,2.424,0.184,239.790,6.800,0.000,0.000
09:35:00,1.258,0.206,240.850,1.800,0.000,0.000
09:36:00,0.370,0.202,240.730,4.800,0.000,0.000
09:37:00,0.786,0.176,238.590,10.400,0.000,0.000
09:38:00,2.474,0.176,238.580,10.400,0.000,0.000
09:39:00,2.474,0.178,239.210,10.400,0.000,0.000
09:40:00,2.488,0.178,239.290,10.400,0.000,0.000
09:41:00,2.486,0.130,238.640,10.200,0.000,0.000
09:42:00,2.444,0.048,239.040,9.600,0.000,0.000
09:43:00,2.272,0.076,241.210,1.400,0.000,0.000
09:44:00,0.338,0.000,241.100,1.400,0.000,0.000
09:45:00,0.290,0.000,240.920,7.400,0.000,0.000
09:46:00,1.466,0.050,239.840,9.600,0.000,0.000
09:47:00,2.324,0.052,239.140,9.600,0.000,0.000
09:48:00,2.320,0.052,238.590,9.600,0.000,0.000
09:49:00,2.308,0.054,238.760,9.600,0.000,0.000
09:50:00,2.314,0.052,239.030,9.600,0.000,0.000
09:51:00,2.312,0.052,239.260,9.600,0.000,0.000
09:52:00,2.306,0.000,241.820,3.000,0.000,0.000
09:53:00,0.444,0.000,242.480,1.200,0.000,0.000
09:54:00,0.268,0.046,240.120,8.400,0.000,0.000
09:55:00,1.846,0.054,238.670,9.600,0.000,0.000
09:56:00,2.308,0.056,238.040,9.600,0.000,0.000
09:57:00,2.290,0.056,238.090,9.600,0.000,0.000
09:58:00,2.288,0.054,238.130,9.600,0.000,0.000
09:59:00,2.296,0.054,238.030,9.600,0.000,0.000
10:00:00,2.292,0.000,240.260,2.400,0.000,0.000
10:01:00,0.370,0.000,240.150,2.400,0.000,0.000
10:02:00,0.472,0.060,237.550,13.400,0.000,0.000
10:03:00,3.054,0.066,235.970,14.600,0.000,0.000
10:04:00,3.480,0.046,235.650,15.000,0.000,0.000
10:05:00,3.572,0.058,235.440,15.000,0.000,0.000
10:06:00,3.560,0.056,234.710,15.000,0.000,0.000
10:07:00,3.528,0.050,233.520,14.800,0.000,0.000
10:08:00,3.490,0.068,235.760,9.400,0.000,0.000
10:09:00,2.038,0.078,237.130,5.800,0.000,0.000
10:10:00,1.406,0.064,236.100,12.600,0.000,0.000
10:11:00,2.840,0.060,235.990,14.200,0.000,0.000
10:12:00,3.388,0.062,236.290,14.200,0.000,0.000
10:13:00,3.394,0.060,235.940,14.200,0.000,0.000
10:14:00,3.360,0.084,238.250,5.600,0.000,0.000
10:15:00,1.354,0.082,237.880,5.600,0.000,0.000
10:16:00,1.334,0.090,238.010,5.600,0.000,0.000
10:17:00,1.358,0.118,237.930,5.800,0.000,0.000
10:18:00,1.370,0.054,237.720,5.400,0.000,0.000
10:19:00,1.322,0.050,236.920,5.400,0.000,0.000
10:20:00,1.304,0.070,238.370,5.800,0.000,0.000
10:21:00,1.394,0.082,238.370,7.000,0.000,0.000
10:22:00,1.702,0.162,237.330,10.000,0.000,7.000
10:23:00,2.242,0.296,235.150,15.800,0.000,35.000
10:24:00,3.714,0.304,235.990,14.200,0.000,26.000
10:25:00,3.212,0.280,235.160,15.600,0.000,35.000
10:26:00,3.694,0.292,236.080,14.000,0.000,27.000
10:27:00,3.204,0.268,234.850,15.600,0.000,35.000
10:28:00,3.676,0.282,234.340,15.600,0.000,35.000
10:29:00,3.666,0.204,236.010,15.600,0.000,35.000
10:30:00,3.678,0.300,236.220,15.800,0.000,37.000
10:31:00,3.722,0.280,236.390,15.600,0.000,36.000
10:32:00,3.716,0.298,236.670,15.800,0.000,37.000
10:33:00,3.750,0.268,235.420,18.000,0.000,36.000
10:34:00,4.170,0.266,232.890,24.800,0.000,36.000
10:35:00,5.776,0.244,232.070,24.600,0.000,35.000
10:36:00,5.718,0.260,232.130,24.600,1.000,35.000
10:37:00,5.738,0.242,231.990,24.600,1.000,36.000
10:38:00,5.714,0.268,231.880,24.600,1.000,35.000
10:39:00,5.732,0.272,231.610,24.600,1.000,35.000
10:40:00,5.730,0.396,232.110,25.200,1.000,36.000
10:41:00,5.848,0.380,232.470,25.000,1.000,35.000
10:42:00,5.842,0.400,233.050,25.200,1.000,36.000
10:43:00,5.880,0.384,233.260,25.200,1.000,35.000
10:44:00,5.872,0.416,234.440,21.800,1.000,23.000
10:45:00,5.070,0.396,234.810,23.400,1.000,27.000
10:46:00,5.488,0.404,233.850,25.200,1.000,36.000
10:47:00,5.898,0.382,232.730,22.000,1.000,35.000
10:48:00,5.026,0.400,234.310,14.200,2.000,29.000
10:49:00,3.246,0.256,234.810,11.800,27.000,21.000
10:50:00,2.712,0.260,233.910,15.000,38.000,36.000
10:51:00,3.538,0.254,235.740,15.200,39.000,36.000
10:52:00,3.574,0.286,237.040,12.800,38.000,25.000
10:53:00,3.016,0.224,237.170,12.800,39.000,26.000
10:54:00,3.002,0.136,235.970,19.200,38.000,50.000
10:55:00,4.444,0.106,234.010,23.800,39.000,71.000
10:56:00,5.568,0.132,235.210,20.600,38.000,59.000
10:57:00,4.840,0.112,234.540,21.600,39.000,62.000
10:58:00,5.066,0.154,232.910,23.800,38.000,70.000
10:59:00,5.570,0.220,234.550,15.600,38.000,40.000
11:00:00,3.650,0.248,235.940,10.200,38.000,17.000
11:01:00,2.394,0.222,234.810,13.200,30.000,29.000
11:02:00,3.024,0.232,234.600,14.200,1.000,29.000
11:03:00,3.250,0.160,235.390,14.400,1.000,34.000
11:04:00,3.378,0.144,237.060,9.600,1.000,12.000
11:05:00,2.264,0.112,235.010,13.400,2.000,28.000
11:06:00,3.108,0.110,233.950,13.200,9.000,26.000
11:07:00,2.978,0.118,234.510,8.600,38.000,12.000
11:08:00,1.966,0.134,235.570,8.400,38.000,8.000
11:09:00,1.928,0.082,234.360,11.000,38.000,20.000
11:10:00,2.526,0.000,235.490,6.400,26.000,3.000
11:11:00,1.510,0.064,236.830,6.600,1.000,4.000
11:12:00,1.572,0.076,237.210,6.800,1.000,4.000
11:13:00,1.602,0.062,236.760,6.600,1.000,4.000
11:14:00,1.562,0.000,237.830,6.400,2.000,3.000
11:15:00,1.550,0.050,237.910,6.600,1.000,4.000
11:16:00,1.586,0.168,238.350,7.000,1.000,3.000
11:17:00,1.658,0.164,236.800,7.000,1.000,3.000
11:18:00,1.658,0.314,234.890,7.000,1.000,1.000
11:19:00,1.650,0.312,235.590,7.200,2.000,0.000
11:20:00,1.676,0.310,234.990,11.400,1.000,1.000
11:21:00,2.492,0.288,234.290,16.400,1.000,1.000
11:22:00,3.828,0.262,234.720,16.200,1.000,0.000
11:23:00,3.822,0.254,235.270,16.200,1.000,1.000
11:24:00,3.834,0.248,235.190,16.200,2.000,0.000
11:25:00,3.810,0.244,234.830,16.200,1.000,0.000
11:26:00,3.824,0.226,235.060,16.200,1.000,0.000
11:27:00,3.838,0.230,234.720,16.400,1.000,1.000
11:28:00,3.844,0.250,234.490,16.200,2.000,0.000
11:29:00,3.824,0.208,234.820,16.400,1.000,1.000
11:30:00,3.844,0.146,234.730,16.400,1.000,2.000
11:31:00,3.880,0.162,236.290,16.800,1.000,5.000
11:32:00,4.004,0.124,235.970,16.000,1.000,0.000
11:33:00,3.784,0.104,236.200,16.000,2.000,1.000
11:34:00,3.784,0.104,237.090,16.000,1.000,0.000
11:35:00,3.792,0.192,236.810,9.800,1.000,0.000
11:36:00,2.146,0.208,237.060,6.800,1.000,0.000
11:37:00,1.608,0.212,237.830,7.600,2.000,0.000
11:38:00,1.828,0.212,237.670,8.000,1.000,0.000
11:39:00,1.922,0.252,237.940,8.400,1.000,0.000
11:40:00,1.978,0.218,238.080,8.000,1.000,0.000
11:41:00,1.930,0.222,239.490,8.200,1.000,1.000
11:42:00,1.964,0.224,240.690,7.600,1.000,0.000
11:43:00,1.854,0.228,240.310,7.400,1.000,0.000
11:44:00,1.762,0.218,239.630,7.200,1.000,0.000
11:45:00,1.738,0.228,240.770,7.400,1.000,0.000
11:46:00,1.766,0.234,240.590,7.200,2.000,0.000
11:47:00,1.746,0.236,239.630,7.200,1.000,1.000
11:48:00,1.734,0.252,239.290,7.200,1.000,0.000
11:49:00,1.738,0.248,238.730,8.200,1.000,0.000
11:50:00,1.958,0.222,239.300,8.200,2.000,0.000
11:51:00,1.964,0.232,239.430,8.200,1.000,0.000
11:52:00,1.962,0.348,238.990,8.600,1.000,1.000
11:53:00,2.050,0.342,239.100,8.600,1.000,0.000
11:54:00,2.032,0.340,238.210,8.600,1.000,0.000
11:55:00,2.036,0.270,238.100,8.200,1.000,0.000
11:56:00,1.964,0.252,238.530,8.200,2.000,0.000
11:57:00,1.970,0.246,238.360,8.200,1.000,0.000
11:58:00,1.946,0.254,238.870,8.200,1.000,1.000
11:59:00,1.970,0.252,239.730,8.200,1.000,0.000
12:00:00,1.962,0.260,240.320,8.200,1.000,0.000
12:01:00,1.988,0.258,240.630,8.200,2.000,0.000
12:02:00,1.972,0.256,239.280,8.200,0.000,0.000
12:03:00,1.974,0.250,239.000,8.200,1.000,0.000
12:04:00,1.954,0.250,238.100,8.200,34.000,0.000
12:05:00,1.958,0.350,236.290,8.600,38.000,0.000
12:06:00,2.010,0.304,237.110,8.200,38.000,1.000
12:07:00,1.946,0.294,237.560,8.200,38.000,0.000
12:08:00,1.928,0.208,238.250,8.000,38.000,0.000
12:09:00,1.908,0.118,238.160,7.200,38.000,0.000
12:10:00,1.708,0.132,239.220,6.400,38.000,0.000
12:11:00,1.564,0.126,238.960,6.400,37.000,0.000
12:12:00,1.540,0.130,238.770,6.400,38.000,1.000
12:13:00,1.560,0.124,238.700,6.600,38.000,0.000
12:14:00,1.584,0.122,237.940,7.200,38.000,0.000
12:15:00,1.734,0.110,238.630,7.400,37.000,0.000
12:16:00,1.772,0.106,238.610,7.800,38.000,0.000
12:17:00,1.874,0.110,238.480,7.200,37.000,0.000
12:18:00,1.740,0.118,237.830,6.800,33.000,0.000
12:19:00,1.622,0.114,238.400,7.800,0.000,0.000
12:20:00,1.854,0.114,238.500,7.800,0.000,0.000
12:21:00,1.854,0.148,239.110,8.000,0.000,0.000
12:22:00,1.906,0.222,239.380,8.000,0.000,0.000
12:23:00,1.946,0.528,237.530,14.600,1.000,0.000
12:24:00,3.360,0.504,237.660,15.000,0.000,0.000
12:25:00,3.518,0.294,237.390,10.800,0.000,0.000
12:26:00,2.438,0.218,238.260,8.000,0.000,0.000
12:27:00,1.924,0.244,238.240,8.200,0.000,0.000
12:28:00,1.954,0.344,237.510,8.600,0.000,0.000
12:29:00,2.018,0.346,237.630,8.600,0.000,0.000
12:30:00,2.014,0.340,236.480,8.400,0.000,0.000
12:31:00,1.992,0.344,237.200,8.400,0.000,0.000
12:32:00,1.996,0.344,237.420,8.400,0.000,0.000
12:33:00,2.002,0.292,237.150,8.400,0.000,0.000
12:34:00,1.964,0.242,236.990,8.200,0.000,0.000
12:35:00,1.930,0.304,237.220,7.800,0.000,0.000
12:36:00,1.830,0.366,237.100,7.200,0.000,1.000
12:37:00,1.706,0.574,236.100,13.000,0.000,2.000
12:38:00,2.930,0.582,236.370,13.800,0.000,1.000
12:39:00,3.182,0.370,237.780,7.400,0.000,1.000
12:40:00,1.718,0.366,237.420,7.400,0.000,2.000
12:41:00,1.716,0.364,236.750,7.400,0.000,1.000
12:42:00,1.710,0.364,236.810,7.400,0.000,2.000
12:43:00,1.712,0.360,235.930,7.200,0.000,1.000
12:44:00,1.702,0.370,238.150,7.400,0.000,1.000
12:45:00,1.732,0.366,237.320,7.400,0.000,2.000
12:46:00,1.722,0.362,236.640,7.400,0.000,1.000
12:47:00,1.712,0.364,236.920,7.400,0.000,1.000
12:48:00,1.716,0.362,236.680,7.400,0.000,2.000
12:49:00,1.714,0.362,236.600,7.400,0.000,1.000
12:50:00,1.710,0.366,237.550,7.400,0.000,1.000
12:51:00,1.722,0.366,237.380,7.400,0.000,2.000
12:52:00,1.720,0.364,237.050,7.400,0.000,1.000
12:53:00,1.714,0.372,238.670,7.400,0.000,1.000
12:54:00,1.736,0.368,237.970,7.400,0.000,1.000
12:55:00,1.726,0.364,236.970,7.400,0.000,2.000
12:56:00,1.712,0.366,237.590,7.400,0.000,1.000
12:57:00,1.720,0.364,237.380,7.400,0.000,1.000
12:58:00,1.718,0.360,236.310,7.200,0.000,1.000
12:59:00,1.704,0.392,237.650,7.600,0.000,1.000
13:00:00,1.754,0.470,237.850,7.800,0.000,2.000
13:01:00,1.798,0.364,238.420,7.400,0.000,0.000
13:02:00,1.742,0.354,238.720,7.400,0.000,0.000
13:03:00,1.740,0.356,238.910,7.400,0.000,0.000
13:04:00,1.742,0.358,239.530,7.400,0.000,0.000
13:05:00,1.750,0.354,238.560,7.400,0.000,0.000
13:06:00,1.736,0.344,236.850,7.200,0.000,0.000
13:07:00,1.712,0.246,237.240,6.600,0.000,0.000
13:08:00,1.566,0.196,236.940,6.200,0.000,0.000
13:09:00,1.488,0.198,237.500,6.200,0.000,0.000
13:10:00,1.494,0.202,238.520,6.200,0.000,0.000
13:11:00,1.504,0.198,237.910,6.200,0.000,0.000
13:12:00,1.498,0.104,238.950,6.000,0.000,0.000
13:13:00,1.440,0.102,239.010,6.000,0.000,0.000
13:14:00,1.440,0.100,238.370,6.000,0.000,0.000
13:15:00,1.434,0.104,239.460,6.000,0.000,0.000
13:16:00,1.446,0.102,239.190,6.000,0.000,0.000
13:17:00,1.442,0.100,238.380,6.000,0.000,0.000
13:18:00,1.434,0.106,240.350,6.000,0.000,0.000
13:19:00,1.456,0.108,240.480,6.000,0.000,0.000
13:20:00,1.462,0.112,241.880,6.000,0.000,0.000
13:21:00,1.478,0.114,242.170,6.000,0.000,0.000
13:22:00,1.470,0.110,241.050,6.000,0.000,0.000
13:23:00,1.456,0.108,240.690,6.000,0.000,0.000
13:24:00,1.450,0.108,240.460,6.000,0.000,0.000
13:25:00,1.448,0.106,240.110,6.000,0.000,0.000
13:26:00,1.442,0.108,240.450,6.000,0.000,0.000
13:27:00,1.446,0.108,240.730,6.000,0.000,0.000
13:28:00,1.446,0.106,240.290,6.000,0.000,0.000
13:29:00,1.440,0.108,240.190,6.000,0.000,0.000
13:30:00,1.440,0.106,240.060,6.000,0.000,0.000
13:31:00,1.436,0.108,240.480,6.000,0.000,0.000
13:32:00,1.440,0.106,240.200,6.000,0.000,0.000
13:33:00,1.436,0.106,240.030,6.000,0.000,0.000
13:34:00,1.434,0.102,239.800,6.800,0.000,0.000
13:35:00,1.648,0.102,239.490,7.200,0.000,0.000
13:36:00,1.734,0.202,239.020,7.600,0.000,0.000
13:37:00,1.816,0.204,239.800,7.600,0.000,0.000
13:38:00,1.808,0.210,240.610,7.600,0.000,0.000
13:39:00,1.822,0.210,240.470,7.600,0.000,0.000
13:40:00,1.822,0.210,240.860,7.600,0.000,0.000
13:41:00,1.826,0.210,240.800,7.600,0.000,0.000
13:42:00,1.824,0.208,240.560,7.600,0.000,0.000
13:43:00,1.820,0.206,239.910,7.600,0.000,0.000
13:44:00,1.810,0.206,240.010,7.600,0.000,0.000
13:45:00,1.810,0.206,239.840,7.600,0.000,0.000
13:46:00,1.806,0.208,240.450,7.600,0.000,0.000
13:47:00,1.814,0.208,240.410,7.600,0.000,0.000
13:48:00,1.812,0.154,241.240,7.400,0.000,0.000
13:49:00,1.784,0.112,241.600,7.200,0.000,0.000
13:50:00,1.758,0.114,242.260,7.200,0.000,0.000
13:51:00,1.768,0.112,242.000,7.200,0.000,0.000
13:52:00,1.764,0.112,242.110,7.200,0.000,0.000
13:53:00,1.764,0.106,241.420,9.200,0.000,0.000
13:54:00,2.152,0.092,240.030,12.800,0.000,0.000
13:55:00,3.092,0.108,241.810,7.400,0.000,0.000
13:56:00,1.790,0.108,241.580,7.200,0.000,0.000
13:57:00,1.760,0.104,240.730,7.200,0.000,0.000
13:58:00,1.752,0.106,240.850,7.200,0.000,0.000
13:59:00,1.750,0.104,240.380,7.200,0.000,0.000
14:00:00,1.744,0.110,241.890,7.200,0.000,0.000
14:01:00,1.770,0.118,243.500,7.400,0.000,0.000
14:02:00,1.794,0.110,241.960,7.200,0.000,0.000
14:03:00,1.774,0.112,242.610,7.200,0.000,0.000
14:04:00,1.782,0.114,243.210,7.400,0.000,0.000
14:05:00,1.788,0.134,242.580,10.200,0.000,0.000
14:06:00,2.400,0.122,244.280,7.400,0.000,0.000
14:07:00,1.800,0.120,244.510,8.000,0.000,0.000
14:08:00,1.938,0.116,244.460,9.800,0.000,0.000
14:09:00,2.304,0.142,243.750,8.600,0.000,0.000
14:10:00,2.066,0.120,244.030,8.000,0.000,0.000
14:11:00,1.938,0.122,244.710,7.400,0.000,0.000
14:12:00,1.802,0.246,243.890,8.000,0.000,0.000
14:13:00,1.954,0.316,243.320,8.600,0.000,0.000
14:14:00,2.058,0.402,243.130,8.800,0.000,0.000
14:15:00,2.102,0.404,244.380,8.800,0.000,0.000
14:16:00,2.118,0.402,244.590,8.800,0.000,0.000
14:17:00,2.120,0.396,244.390,8.600,0.000,0.000
14:18:00,2.106,0.400,245.830,8.800,0.000,0.000
14:19:00,2.124,0.404,246.700,8.800,0.000,0.000
14:20:00,2.134,0.404,246.850,8.800,0.000,0.000
14:21:00,2.134,0.398,246.060,8.600,0.000,0.000
14:22:00,2.120,0.394,246.310,8.600,30.000,0.000
14:23:00,2.122,0.390,246.040,8.600,40.000,0.000
14:24:00,2.118,0.386,245.340,8.600,38.000,0.000
14:25:00,2.106,0.354,245.720,8.800,39.000,0.000
14:26:00,2.136,0.274,246.000,10.400,39.000,0.000
14:27:00,2.510,0.292,246.040,11.200,39.000,0.000
14:28:00,2.680,0.282,245.640,9.800,38.000,0.000
14:29:00,2.372,0.268,245.510,8.800,39.000,0.000
14:30:00,2.154,0.266,245.080,8.800,39.000,0.000
14:31:00,2.146,0.262,244.670,8.800,39.000,0.000
14:32:00,2.140,0.260,244.490,8.800,39.000,0.000
14:33:00,2.142,0.258,244.510,9.000,39.000,0.000
14:34:00,2.228,0.254,243.880,9.000,38.000,0.000
14:35:00,2.190,0.252,243.180,8.800,39.000,0.000
14:36:00,2.122,0.250,242.890,8.600,38.000,0.000
14:37:00,2.118,0.252,243.160,8.800,39.000,0.000
14:38:00,2.120,0.250,242.940,8.600,38.000,0.000
14:39:00,2.118,0.254,242.460,8.600,38.000,0.000
14:40:00,2.110,0.266,242.600,8.600,38.000,0.000
14:41:00,2.110,0.264,242.480,8.600,12.000,0.000
14:42:00,2.110,0.264,242.470,8.600,1.000,0.000
14:43:00,2.108,0.268,241.650,8.800,7.000,0.000
14:44:00,2.104,0.238,242.580,7.600,38.000,0.000
14:45:00,1.856,0.240,242.860,7.600,38.000,2.000
14:46:00,1.858,0.244,243.870,7.600,35.000,1.000
14:47:00,1.870,0.242,243.910,8.400,1.000,1.000
14:48:00,2.046,0.236,243.170,8.800,1.000,2.000
14:49:00,2.152,0.244,244.360,8.800,1.000,1.000
14:50:00,2.170,0.240,243.880,8.800,1.000,2.000
14:51:00,2.162,0.240,243.800,8.800,0.000,1.000
14:52:00,2.160,0.240,243.780,8.800,0.000,1.000
14:53:00,2.154,0.324,244.460,9.200,0.000,2.000
14:54:00,2.238,0.348,244.050,9.200,0.000,1.000
14:55:00,2.240,0.352,244.600,9.200,0.000,2.000
14:56:00,2.248,0.260,244.760,9.000,0.000,1.000
14:57:00,2.188,0.212,244.710,8.800,0.000,1.000
14:58:00,2.152,0.208,243.880,8.600,0.000,2.000
14:59:00,2.130,0.202,243.110,8.600,0.000,1.000
15:00:00,2.110,0.204,243.380,8.600,0.000,1.000
15:01:00,2.112,0.208,244.070,8.600,0.000,2.000
15:02:00,2.120,0.204,243.260,8.600,1.000,1.000
15:03:00,2.108,0.204,243.310,8.600,0.000,1.000
15:04:00,2.106,0.178,242.840,8.600,1.000,1.000
15:05:00,2.076,0.070,241.880,8.200,0.000,2.000
15:06:00,1.996,0.070,241.870,8.200,0.000,1.000
15:07:00,2.004,0.074,242.780,8.200,0.000,1.000
15:08:00,2.010,0.072,242.110,8.200,0.000,1.000
15:09:00,2.002,0.000,241.730,8.000,0.000,0.000
15:10:00,1.934,0.000,242.360,8.000,0.000,0.000
15:11:00,1.954,0.080,242.680,8.400,0.000,0.000
15:12:00,2.060,0.082,241.480,8.400,0.000,0.000
15:13:00,2.022,0.080,241.380,8.800,0.000,0.000
15:14:00,2.128,0.078,241.260,9.000,0.000,0.000
15:15:00,2.180,0.078,241.220,9.000,0.000,0.000
15:16:00,2.178,0.076,240.880,9.000,0.000,0.000
15:17:00,2.172,0.078,241.420,9.000,0.000,0.000
15:18:00,2.180,0.080,241.370,8.600,0.000,0.000
15:19:00,2.100,0.084,241.850,8.800,0.000,0.000
15:20:00,2.142,0.086,241.880,8.800,0.000,0.000
15:21:00,2.144,0.088,242.300,8.400,0.000,0.000
15:22:00,2.070,0.090,242.710,8.400,0.000,0.000
15:23:00,2.042,0.106,241.290,12.400,0.000,0.000
15:24:00,3.006,0.126,241.890,13.000,0.000,0.000
15:25:00,3.156,0.106,240.900,12.800,0.000,0.000
15:26:00,3.118,0.098,241.150,12.800,0.000,0.000
15:27:00,3.124,0.082,238.420,19.800,0.000,0.000
15:28:00,4.502,0.076,237.770,23.400,0.000,0.000
15:29:00,5.570,0.100,240.930,13.000,0.000,0.000
15:30:00,3.054,0.170,240.920,12.000,0.000,0.000
15:31:00,2.886,0.208,241.530,12.000,0.000,0.000
15:32:00,2.902,0.204,240.760,12.000,0.000,0.000
15:33:00,2.892,0.204,240.830,12.000,0.000,0.000
15:34:00,2.888,0.202,240.210,12.000,0.000,0.000
15:35:00,2.880,0.198,239.380,11.800,0.000,0.000
15:36:00,2.858,0.148,238.540,14.600,0.000,0.000
15:37:00,3.382,0.048,236.930,20.800,0.000,0.000
15:38:00,4.944,0.048,236.760,20.800,0.000,0.000
15:39:00,4.928,0.046,236.280,20.600,0.000,0.000
15:40:00,4.908,0.046,236.660,20.600,0.000,0.000
15:41:00,4.918,0.050,237.670,20.800,0.000,0.000
15:42:00,4.956,0.052,237.550,20.800,0.000,0.000
15:43:00,4.944,0.000,237.920,20.800,0.000,0.000
15:44:00,4.968,0.000,236.940,20.600,0.000,0.000
15:45:00,4.890,0.000,237.110,20.600,0.000,0.000
15:46:00,4.900,0.000,240.430,11.800,0.000,0.000
15:47:00,2.812,0.000,238.880,20.200,0.000,0.000
15:48:00,4.794,0.000,239.870,12.200,0.000,0.000
15:49:00,2.920,0.000,239.600,11.800,0.000,0.000
15:50:00,2.852,0.000,239.640,11.600,0.000,0.000
15:51:00,2.814,0.000,239.600,11.400,0.000,0.000
15:52:00,2.744,0.000,240.500,11.400,0.000,0.000
15:53:00,2.760,0.000,240.870,11.400,0.000,0.000
15:54:00,2.758,0.068,240.250,11.600,0.000,0.000
15:55:00,2.824,0.118,240.310,11.800,0.000,0.000
15:56:00,2.848,0.118,239.970,11.800,0.000,0.000
15:57:00,2.844,0.112,238.460,11.800,0.000,0.000
15:58:00,2.810,0.116,239.000,11.800,0.000,0.000
15:59:00,2.820,0.114,239.010,11.800,0.000,0.000
16:00:00,2.818,0.126,239.730,11.800,0.000,0.000
16:01:00,2.842,0.120,239.830,11.800,0.000,0.000
16:02:00,2.834,0.118,239.790,11.800,0.000,0.000
16:03:00,2.830,0.118,239.510,11.800,0.000,0.000
16:04:00,2.824,0.116,238.950,11.800,0.000,0.000
16:05:00,2.814,0.112,237.970,11.600,0.000,0.000
16:06:00,2.794,0.112,237.980,11.600,0.000,0.000
16:07:00,2.794,0.110,237.260,11.600,0.000,0.000
16:08:00,2.780,0.110,237.390,11.600,0.000,0.000
16:09:00,2.780,0.138,236.410,11.600,0.000,0.000
16:10:00,2.756,0.130,237.140,11.600,0.000,0.000
16:11:00,2.748,0.116,236.790,11.600,0.000,0.000
16:12:00,2.776,0.154,238.030,12.000,0.000,0.000
16:13:00,2.842,0.184,238.470,12.000,0.000,0.000
16:14:00,2.856,0.088,238.960,11.600,0.000,0.000
16:15:00,2.798,0.090,239.430,11.600,0.000,0.000
16:16:00,2.810,0.088,239.550,11.600,0.000,0.000
16:17:00,2.810,0.088,238.810,11.600,0.000,0.000
16:18:00,2.792,0.114,238.950,11.600,0.000,0.000
16:19:00,2.792,0.112,238.630,11.400,0.000,0.000
16:20:00,2.750,0.094,237.460,11.600,0.000,0.000
16:21:00,2.762,0.066,235.240,20.600,0.000,0.000
16:22:00,4.838,0.064,234.930,20.600,0.000,0.000
16:23:00,4.878,0.000,235.590,20.600,0.000,0.000
16:24:00,4.864,0.000,236.610,20.400,0.000,0.000
16:25:00,4.868,0.000,236.750,20.600,0.000,0.000
16:26:00,4.876,0.000,235.090,20.400,0.000,0.000
16:27:00,4.810,0.000,234.480,20.400,0.000,0.000
16:28:00,4.790,0.000,234.200,20.400,0.000,0.000
16:29:00,4.784,0.000,234.920,20.400,0.000,0.000
16:30:00,4.806,0.000,235.960,20.400,0.000,0.000
16:31:00,4.834,0.000,236.540,20.400,0.000,0.000
16:32:00,4.856,0.000,236.170,20.400,0.000,0.000
16:33:00,4.844,0.084,234.940,20.800,0.000,0.000
16:34:00,4.912,0.100,237.160,13.600,0.000,0.000
16:35:00,3.120,0.100,237.830,11.400,0.000,0.000
16:36:00,2.730,0.096,237.800,12.400,0.000,0.000
