class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,2404,-1,0,-1,0,0,0,0,0,0,708,100978,41684,2762,0,0,66006,0,126,0,0,0,146162,137638,13052,5644,0,0,0,0,0,0,0,0,0,0,0,2768,84070,13222,46072,0,2984,44,70,102,390,141756,786,0,0,0,70310,51534,14316,7070,1462,608,808,24,0,0,159224,0,584,14,4,66006,1634,5420,7594,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,12780,2404.06,159224,159224,166184,481.0,3930,15776,158800,146132,1209600,0,-1,-1,-1,131534.4,0,11584.32,-1,-1,0,0,0,91366,39678,14240,660,156,32,0,-1,0,159224,-1,2988,24,270,16026,5388,73076,46934,1350,76,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,146,38,0,0,0,0,0,0,0,0,684,488,110,0,0,5316,1094,374240,40482,0,0,0,0,1404080,-1,-1,15782,18140,13598,7096,15368,75636,452,24,20,16,0,0
neg,67594,0,472,448,0,0,0,0,0,0,0,0,0,0,0,0,1423234,0,0,0,231216,345772,3289930,3079304,927992,316502,0,0,0,0,484,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450258,240,450,408,18,1423234,45938,290338,635960,254960,249600,244960,-1,-1,-1,-1,-1,170860,67594.76,4450258,4450258,248,0,12860,75152,811060,0,1209600,75118,4,214,0,3274042.56,0,915574.08,0,0,0,0,0,0,0,0,0,0,0,0,2202,2956,4450258,0,0,0,0,0,0,0,0,0,0,0,528,4720,2141170,1777358,0,474,0,0,3334952,8466,4232,0,0,0,0,0,0,0,0,26450,8200,2090,3487178,634864,67986,15274,7565380,1402452,4148418,3286,0,0,27594730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,80040,-1,1198,1090,0,0,0,0,0,0,529206,3144418,1096240,67884,1568,0,2027272,0,0,0,4606,8456,4370596,3807976,733236,461374,0,0,0,0,2286,400,0,0,0,0,0,8896,194000,3017012,1619408,0,3846,1080,1288,8582,2163124,2660054,1340,2,0,0,1097248,1414458,445160,319066,237850,195624,255616,832200,42094,0,5109768,42,524,938,16,2027272,59818,447712,283566,166940,151320,156520,214340,-1,-1,-1,-1,32000,80040.38,5109768,5109768,5102018,36435.0,1062,19102,257620,4839316,1209600,132870,2,74,0,4446890.88,0,388386.24,0,0,0,0,100802,1918412,2197482,565392,44322,11116,1762,28,246,258,5109768,-1,8710,1210,91720,182480,177588,3720590,632300,24568,150,0,1646,1242,4474656,244692,0,1340,0,20,4481888,4660,266,0,0,0,0,0,0,0,0,35586,112160,40992,0,0,111076,17908,11576320,1162058,0,0,0,0,2270350,2588.9,2778,414112,641100,672350,386604,994104,1023204,545558,131346,30872,66,0,0
neg,95530,-1,0,-1,0,0,0,0,0,0,6226,1096744,3259324,1453892,23236,0,3038922,0,0,0,0,0,5567220,5241782,877162,273228,0,0,0,0,0,0,0,0,0,0,0,49866,2008858,2871784,908914,0,4246,3438,13850,24056,1491902,4301560,370,0,0,0,2262706,1121946,730548,656218,515156,334284,151862,64124,2566,12,6444548,418,76,492,66,3038922,58356,580160,293428,161940,156940,168400,124660,185320,1310700,1310700,1310700,74580,95530.36,6444548,6444548,6421728,30972,17972,36370,391100,5839422,1209600,0,-1,-1,-1,4901081.28,0,933750.72,-1,-1,0,0,0,395746,2812218,2351560,259234,17242,3398,24,-1,0,6444548,-1,3686,438,101270,777594,245436,2941144,1760584,9268,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3156,266,0,0,0,0,0,0,0,0,23448,71644,15276,0,0,160436,26864,9456920,1226068,0,0,0,0,35787150,-1,-1,966396,772600,474654,266828,619144,719012,853778,568050,560814,38146,0,0
neg,131762,-1,-1,-1,-1,-1,0,0,0,0,69398,4188804,3675452,319432,1166,0,2998676,0,58,-1,466,1188,6682004,5838816,2030916,793622,-1,0,0,0,-1,-1,0,0,0,0,0,115896,4044070,671060,3423226,0,6520,5058,7742,12294,1150938,7044168,27532,0,0,0,2810794,1684020,974318,847430,740032,574860,371546,229474,21244,534,8714714,-1,-1,-1,-1,2998676,109326,1083004,942808,274680,288120,295200,290620,276020,243720,266800,0,69200,131761.87,8714714,8714714,-1,48848,-1,-1,227340,-1,1209600,-1,-1,-1,-1,7366772.16,0,882140.16,-1,-1,0,0,3366,1734446,4887198,1437110,163858,24698,3566,10,-1,-1,8714714,-1,8378,1484,633824,355758,1658850,5387290,205860,2808,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,950054,1272156,1142996,588518,1129374,1192754,1093608,590542,292518,1732,-1,-1
neg,14,0,32,28,0,0,0,0,0,0,1328,2644,2698,0,0,0,2396,0,0,0,62,364,5340,1376,25296,1162,0,0,0,0,60,56,0,0,0,0,0,0,0,0,6670,0,64,10,198,664,92,412,5230,0,0,0,5174,408,124,124,84,80,322,58,134,162,30716,0,6,0,4,2396,166,21798,3378,-1,-1,-1,-1,-1,-1,-1,-1,25040,14.25,30716,30716,31902,27.0,204,2866,30500,6720,1209600,374,2,6,0,2457.6,16.32,3338.88,0,16,0,0,750,2274,1198,1496,952,0,0,0,0,12,30716,0,958,10,18,56,1744,354,2948,468,114,0,38,90,2358,130,0,2,0,0,3430,50,74,0,0,310,276,0,0,0,0,228,0,0,0,0,124,26,5460,2210,0,0,0,0,0,95.96,48,4524,1870,70,26,40,38,84,18,0,0,0,0
neg,38926,-1,2130706432,298,0,0,0,0,0,0,24802,1370870,994774,102594,2088,0,1200018,0,0,0,982,1706,2299812,2071826,279580,189652,0,0,0,0,1012,240,0,0,0,0,0,4928,662168,978226,849806,0,2018,246,398,750,81902,2409404,408,2,0,0,859426,479206,224708,190970,172074,168174,364642,35928,0,0,2580638,0,44,660,12,1200018,25376,133366,145636,106580,156460,-1,-1,-1,-1,-1,-1,12820,38926.71,2580638,2580638,2587468,13212,22936,13440,157200,2495128,1209600,72494,6,78,0,2074376.64,7748.16,410006.4,0,252,0,0,3168,422796,1204822,733976,116662,10410,3070,224,4,22,2580638,-1,3766,430,12716,357610,65048,1406672,642458,6428,0,0,554,722,1856682,93148,0,2708,0,8,2092926,3064,332,0,0,240,7960,0,0,0,0,15482,40018,12632,0,0,59322,11452,2720720,611206,0,0,0,0,1275120,749.88,860,437794,372116,288480,145870,290968,278340,173144,132786,353790,21840,0,0
neg,95944,-1,0,-1,0,0,0,0,0,0,8118,1990484,3052190,550980,21810,0,3007210,0,112,0,0,0,5366060,5086504,405790,198136,0,0,0,0,0,0,0,0,0,0,0,504724,3716346,1286660,115852,0,33910,1462,2040,2494,926848,4616126,40702,0,0,0,1778282,1124128,532976,410882,369950,383268,385300,496610,141042,1144,5772818,0,42,458,206,3007210,39126,181802,222564,70880,73720,78500,123800,1310700,1310700,1310700,1310700,49360,95943.2,5772818,5772818,5754090,29325.0,1206900,87896,924420,5623582,1209600,0,-1,-1,-1,4997015.04,0,590784.96,-1,-1,0,0,0,368828,2845474,1877276,453228,65174,13232,370,-1,0,5772818,-1,33866,886,2870,390480,217274,2199734,2738214,40230,28,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3374,142,0,0,0,0,0,0,0,0,19928,117932,19204,0,0,199162,27608,5695520,1756206,0,0,0,0,10053580,-1,-1,659858,833300,742102,354528,666956,545706,413490,329318,953170,125154,0,0
neg,41370,-1,332,240,0,0,0,0,0,0,14124,725354,1445574,307734,4666,0,1114306,0,0,0,0,0,2209938,1904358,381350,252346,0,0,0,0,202,56,0,0,0,0,0,21848,794672,1680932,0,0,1560,366,610,14152,1357084,1119906,3774,0,0,0,823030,702920,207054,137374,97964,74324,73170,336140,45476,0,2591734,16,42,722,2,1114306,32536,186696,193110,169300,183580,-1,-1,-1,-1,-1,-1,23540,41370.82,2591734,2591734,2580992,16592,7300,13366,167020,2497452,1209600,57238,0,118,0,2208732.48,0,286729.92,0,0,0,0,0,225144,1130556,1010834,123100,6616,1180,22,100,106,2591734,-1,3312,422,5250,155242,69272,1115504,1127878,20314,258,0,906,200,2133912,85304,12,6444,0,0,2237662,1654,94,0,0,0,0,0,0,0,0,17578,32428,8062,0,0,105332,16980,193340,32532,0,0,0,0,2541680,1051.22,1022,305974,295506,256158,158348,405056,477880,389030,166404,43084,12,0,0
neg,366,-1,0,-1,0,0,0,0,0,0,524,25054,8336,0,0,0,17828,0,0,0,0,0,29702,25934,25876,1406,0,0,0,0,0,0,0,0,0,0,0,0,26580,5840,1494,0,1608,22,42,54,126,31290,772,0,0,0,21226,8618,2976,488,128,186,292,0,0,0,55602,42,134,68,0,17828,358,20750,5096,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,25620,365.07,55602,55602,62942,93.0,136,5380,55400,33914,1209600,0,-1,-1,-1,21576.96,0,10771.2,-1,-1,0,0,0,21700,11090,888,206,30,0,0,-1,0,55602,-1,1574,16,58,1496,2626,8420,18926,794,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,46,0,0,0,0,0,0,0,0,224,0,0,0,0,880,190,66060,6710,0,0,0,0,0,-1,-1,12814,4974,1746,456,1250,12664,10,0,0,0,0,0
neg,28,-1,2130706432,18,0,0,0,0,0,0,94,4202,7860,0,0,0,4508,0,0,0,0,0,11550,7950,4964,1802,0,0,0,0,20,12,0,0,0,0,0,0,12156,0,0,0,56,14,12,16,116,11940,2,0,0,0,10268,1396,246,114,58,26,42,6,0,0,16544,0,2,0,0,4508,272,1272,3678,-1,-1,-1,-1,-1,-1,-1,-1,4840,27.84,16544,16544,17766,15.0,102,1516,16340,12156,1209600,562,2,4,0,5052.48,0,7033.92,0,14,0,0,0,2012,7916,1980,162,86,0,0,0,4,16544,-1,102,16,20,290,2126,3512,5704,386,0,0,56,54,5466,0,0,18,0,18,5770,128,18,0,0,0,0,0,0,0,0,186,6,6,0,0,238,80,6760,678,0,0,0,0,0,41.7,46,7628,4038,374,26,42,22,26,0,0,0,0,0
neg,416,-1,6,6,0,0,0,0,0,404,17450,48596,5564,0,0,0,27158,0,0,0,990,1694,61904,49370,50164,4722,0,0,0,0,20,54,0,0,0,0,0,0,0,19774,52240,0,1516,160,264,284,690,69096,4,0,0,0,50676,13184,5298,1418,496,184,136,612,10,0,113154,16,10,56,0,27158,972,32924,16368,-1,-1,-1,-1,-1,-1,-1,-1,49080,416.03,113154,113154,110122,199.0,0,10664,112200,72014,1209600,1730,0,14,0,28144.32,0,42437.76,2,66,0,350,6932,54846,7866,1784,174,62,0,0,10,18,113154,-1,1508,30,2650,8216,14336,45160,114,0,0,0,0,96,29342,4120,0,2,0,0,31576,486,406,0,0,0,0,0,0,0,0,934,20,2,0,0,1072,200,1300,130,0,0,0,0,0,157.58,174,45098,8808,3234,1250,2568,3874,1850,5332,0,0,0,0
neg,37692,-1,134,132,0,0,0,0,0,0,346,68292,1960510,344200,7580,526,999312,0,66,0,0,0,2234654,2067160,228198,131440,0,0,172908,0,268,50,0,0,0,0,0,19156,864526,1439162,58610,0,2380,886,1892,27964,1781466,566862,4,0,0,0,755854,741938,298696,200400,140970,96424,83762,63410,0,0,2463224,370,382,64,0,999312,17416,109014,117534,81500,137240,-1,-1,-1,-1,-1,-1,5300,37692.79,2463224,2463224,2456926,12932,988,1800,39640,2381454,1209600,63910,2,80,0,2172557.76,0,206376,0,0,0,0,0,716,1081038,1160344,127512,9902,1942,0,4,12,2463224,-1,3796,424,22398,131312,70104,1473790,668484,11132,14,0,226,158,2149060,102784,0,1066,0,26,2187094,1356,296,0,0,0,0,0,0,0,0,9792,34756,10582,0,0,56444,8174,9950760,1007984,0,0,0,0,0,666.92,828,221050,431568,359182,191592,393058,308028,214028,149936,110356,2656,0,0
neg,172,-1,108,90,0,0,0,0,0,0,70,13046,3918,0,0,0,7024,0,0,0,0,0,16080,13250,4538,1306,0,0,0,0,54,24,0,0,0,0,0,0,15974,0,1060,0,1172,22,38,50,472,15280,0,0,0,0,10258,5150,950,252,80,272,72,0,0,0,20634,0,8,48,0,7024,408,1612,2906,-1,-1,-1,-1,-1,-1,-1,-1,4340,172.95,20634,20634,27046,46,138,1952,20480,17034,1209600,864,0,4,0,12348.48,0,3577.92,0,16,0,0,0,8398,7464,902,234,36,0,0,0,4,20634,-1,1166,16,42,626,834,3646,9550,1084,70,0,92,38,11544,3292,0,0,0,0,12534,52,36,0,0,0,0,0,0,0,0,208,52,12,0,0,556,190,2220,282,0,0,0,0,0,81.26,40,5038,4126,1886,796,2992,2186,10,0,0,0,0,0
neg,2058,-1,2130706432,438,0,0,0,0,0,0,104,34266,84640,9802,0,0,53500,0,0,0,0,0,117378,104804,19798,9890,0,0,0,0,140,176,0,0,0,0,0,3646,101270,8970,14926,0,1030,16,38,50,706,126946,26,0,0,0,48474,54362,15944,7292,1604,702,360,74,0,0,137208,0,594,20,0,53500,1662,10426,9336,-1,-1,-1,-1,-1,-1,-1,-1,19580,2058.97,137208,137208,141182,486,0,13552,136880,128812,1209600,3752,2,2,0,112179.84,0,15569.28,0,18,0,0,0,6818,80336,37684,3914,0,60,0,0,4,137208,-1,1118,28,3126,7902,2188,44062,68306,2056,26,0,846,544,112446,59902,0,2,0,20,112874,156,42,0,0,0,0,0,0,0,0,886,314,404,0,0,3368,804,632580,63230,0,0,0,0,1058980,57.02,62,17692,16836,10494,6112,13070,63898,700,10,0,0,0,0
neg,384,-1,106,72,0,0,0,0,0,0,31086,11594,2846,0,0,0,16472,0,0,0,1328,3400,37552,26126,43334,5878,0,0,0,0,48,44,0,0,0,0,0,0,0,31248,14278,0,366,98,94,98,8606,36264,0,0,0,0,26558,10728,4528,1798,836,466,526,86,0,0,82308,2,2,0,2,16472,690,30694,12386,-1,-1,-1,-1,-1,-1,-1,-1,42380,383.44,82308,82308,81200,148,0,7708,81420,45526,1209600,1844,2,4,0,25222.08,0,19178.88,0,42,0,0,6694,32868,4796,640,518,10,0,0,0,22,82308,-1,1318,40,62,1394,1022,10768,27180,3666,76,0,94,66,26594,134,0,16,0,0,26604,146,120,0,0,0,0,0,0,0,0,772,0,0,0,0,1074,224,110660,11086,0,0,0,0,0,182,162,21066,8404,3374,996,1530,904,1248,7966,38,0,0,0
neg,152388,-1,0,-1,0,0,0,0,0,0,125200,2558480,5597848,1447132,3860,0,4715834,5130,0,0,932,1300,8311800,7066060,2033874,1031068,0,0,0,0,0,0,0,0,0,0,0,106674,3232878,5996758,396210,0,11860,9834,19906,24728,471246,8939822,255084,38,2,0,3938994,1471826,701924,613310,560448,607648,838682,844418,147362,7908,10348694,1482,1262,2818,736,4715834,128004,962758,1049282,294080,188680,190780,250980,235240,187580,236460,216080,204660,152388.55,10348694,10348694,10182330,64312,1427186,49044,645340,9732520,1209600,0,-1,-1,-1,8843438.4,0,877584,-1,-1,0,0,45314,1252030,4539254,3506868,343904,39786,5302,62,-1,0,10348694,-1,10610,1780,350488,552274,924406,6930426,943356,19180,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,6362,442,0,0,0,0,0,0,0,0,82106,119704,22900,0,0,328988,44064,14580560,2258446,0,0,0,0,4558650,-1,-1,949558,1772110,1327550,702682,1773396,1545514,963202,397434,301014,60,0,0
neg,26,-1,20,20,0,0,0,0,0,0,364,7516,46,0,0,0,2900,0,0,0,0,0,8838,7188,3142,726,0,0,0,0,8,8,0,0,0,0,0,0,7926,0,0,0,50,8,14,10,94,7212,538,0,0,0,6548,1106,184,42,16,14,12,4,0,0,11992,0,4,4,2,2900,188,1548,1578,-1,-1,-1,-1,-1,-1,-1,-1,3020,25.17,11992,11992,13808,14,0,1134,11880,7926,1209600,578,0,4,0,4186.56,0,3703.68,0,0,0,0,0,6190,1598,126,12,0,0,0,0,8,11992,-1,70,12,12,334,816,1268,4314,1060,40,0,42,88,4928,22,0,0,0,28,4930,46,24,0,0,0,0,0,0,0,0,120,18,4,0,0,278,50,140,14,0,0,0,0,0,38.4,30,4196,3102,494,46,86,2,0,0,0,0,0,0
neg,10,-1,12,12,0,0,0,0,0,0,734,1048,2308,0,0,0,1378,0,0,0,0,0,3670,2408,11976,266,0,0,0,0,34,2,0,0,0,0,0,0,0,2802,1288,0,886,18,28,26,120,3012,0,0,0,0,2992,340,106,200,32,24,66,292,16,22,15656,2,0,0,0,1378,106,10892,1076,-1,-1,-1,-1,-1,-1,-1,-1,11880,9.32,15656,15656,16520,14,0,1508,15560,4090,1209600,170,0,2,0,1337.28,0,1891.2,-1,-1,0,0,472,956,1868,428,366,0,0,0,0,4,15656,-1,862,10,12,14,30,672,2324,166,0,0,8,4,1282,24,0,2,0,0,1532,56,28,0,0,0,0,0,0,0,0,100,0,0,914,198,92,16,40,4,13656,6,0,0,0,-1,-1,2776,952,230,62,68,2,0,0,0,0,0,0
neg,115568,-1,1908,1686,0,0,0,0,0,0,42490,2239318,4061654,580678,3650,0,2950146,0,0,0,0,0,6500058,5960696,657336,441806,0,0,0,0,2124,528,0,0,0,0,0,198564,3592400,1198612,1938214,0,2904,906,1908,63966,5395584,1459346,3174,2,0,0,1951302,1667724,836654,686328,598468,512274,578234,96806,0,0,7158370,0,270,456,88,2950146,61112,372856,283056,100860,121820,109760,99840,127920,-1,-1,-1,86280,115568.18,7158370,7158370,7192810,34666,54938,104950,1098360,6927790,1209600,205682,2,204,0,6297213.12,0,624933.12,0,0,0,0,358,371930,2762582,2862412,840436,68978,19044,2050,28,34,7158370,-1,8524,1296,46934,599610,336158,5242452,686916,5900,0,0,4876,1152,6230580,297022,0,70084,0,42,6366426,4450,530,0,0,0,0,0,0,0,0,32450,112028,38978,0,0,165564,33636,10151420,1239518,0,0,0,0,9869100,1907.74,2572,689178,1071120,860624,413674,922278,967024,993190,541980,454448,14274,0,0
neg,22,0,4,4,0,0,0,0,0,0,10,3898,3202,0,0,0,2740,0,0,0,0,0,12866,11166,6960,248,0,0,0,0,8,16,0,0,0,0,0,0,0,0,7110,0,74,20,20,18,1116,124,5738,0,0,0,4726,980,330,70,356,452,148,44,4,0,19860,0,2,0,0,2740,176,5766,1182,-1,-1,-1,-1,-1,-1,-1,-1,6800,21.87,19860,19860,20980,22,0,1888,19640,7166,1209600,374,0,0,0,3771.84,0,2249.28,0,10,0,0,0,956,4376,1230,530,18,0,0,0,10,19860,0,1214,12,6,240,426,2104,2214,894,0,0,8,24,4228,244,0,0,0,0,4230,74,74,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,84.68,42,3676,2942,152,48,94,142,56,0,0,0,0,0
neg,41620,-1,200,168,0,0,0,0,0,0,283174,1636776,869210,51512,4566,82,1238660,0,0,0,4818,10720,2441550,2022368,855284,341168,0,0,0,0,204,98,0,0,0,0,0,89308,1189764,503466,1062782,0,4266,5592,3950,15760,1131228,1681506,2980,36,0,2,903752,896932,389882,225546,127086,82902,81784,131988,5448,0,3302316,558,244,264,12,1238660,39172,513174,338002,302940,363840,-1,-1,-1,-1,-1,-1,181600,41620.65,3302316,3302316,3134086,14846,390,82530,874980,2845320,1209600,67936,0,76,0,2371830.72,0,471452.16,0,0,0,0,78622,1190726,1243146,303024,24604,4450,748,0,26,32,3302316,-1,4282,508,8200,226932,113716,1415350,1028018,47974,340,0,366,312,2329698,9658,0,9186,0,52,2406980,2594,164,0,0,0,0,0,0,0,0,22242,28110,5998,0,0,78454,13288,313420,34334,0,0,0,0,1620690,1333.4,1312,497944,434828,325166,199120,693920,528098,132920,30916,2322,86,0,0
neg,30220,-1,254,80,0,0,0,0,0,0,242,278674,1404688,314070,17870,1406,975300,0,0,0,0,0,1817568,1615810,400058,150080,0,0,0,0,234,66,0,0,0,0,0,182582,1700022,119228,15118,0,1500,984,1084,27810,1490828,494728,16,0,0,0,787326,407976,134948,110362,98336,96626,141722,239618,36,0,2218154,66,64,810,2,975300,24934,236650,162606,270940,-1,-1,-1,-1,-1,-1,-1,124860,30220.75,2218154,2218154,2212588,13499.0,1354,97332,1003200,2016950,1209600,63112,0,68,0,1772670.72,0,242955.84,0,0,0,0,0,4454,771430,1036346,188180,13262,2978,300,40,58,2218154,-1,3162,322,29332,116102,72966,1242068,536704,16138,156,0,266,238,1664200,41182,42,1444,0,0,1758548,1300,182,0,0,0,0,0,0,0,0,13366,28580,5702,0,0,65758,8210,158760,22494,42204,25138,0,0,266120,826.76,854,260384,363202,305090,141696,321928,324166,174050,67108,59044,282,0,0
neg,40534,-1,692,318,0,0,0,0,0,0,22202,806576,2099916,534628,12884,0,1619364,0,0,0,0,0,2912238,2375598,958036,409450,0,0,0,0,1420,316,0,0,0,0,0,128986,1986260,931090,429870,0,4046,552,1092,1702,29288,3431940,7586,0,0,0,1789756,606160,233352,161752,143648,407580,133958,0,0,0,3871552,300,204,476,22,1619364,61754,466178,480448,276600,247320,379500,-1,-1,-1,-1,-1,38800,40534,3871552,3871552,3841456,17361.0,3510,12378,226220,3476206,1209600,118052,0,236,0,2711742.72,0,746156.16,0,436,0,0,0,169166,1178392,1558878,522496,38208,7802,1264,938,970,3871552,-1,8526,1024,112912,434040,240912,1777628,859526,41332,306,0,914,686,2735226,38214,9192,462,0,0,2804898,3970,566,0,0,0,0,0,0,0,0,37256,32782,6152,0,0,137370,26694,21500,4954,305212,12162,0,0,835990,1838.84,2398,789560,804694,565684,268072,453188,271372,158750,79440,85436,10,0,0
neg,3400,-1,-1,-1,-1,-1,0,0,0,0,98,124740,90834,8116,0,0,84408,0,128,-1,0,0,202140,180838,77600,15118,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,99578,124210,0,2410,710,1622,1164,162822,55060,0,0,0,0,53228,58120,54212,28964,11080,5860,3942,4220,2868,1294,279900,-1,-1,-1,-1,84408,3028,41404,35852,-1,-1,-1,-1,-1,-1,-1,-1,-1,3399.14,279900,279900,-1,1022,-1,-1,-1,-1,-1,-1,-1,-1,-1,181183.68,0,40448.64,-1,-1,0,0,0,71038,101612,45760,4604,662,112,0,-1,-1,279900,-1,2308,86,14406,8238,22536,142844,31098,2272,0,0,280,512,161224,71268,0,256,0,0,166980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45130,35900,16902,5046,11830,10720,27050,69248,1940,22,-1,-1
neg,464,-1,48,-1,0,0,0,0,0,1350,12342,41462,24062,1992,362,0,27000,0,0,0,3710,8334,68480,54404,38558,9596,0,0,0,0,308,36,0,0,0,0,0,0,0,45004,36566,0,1370,170,264,432,23034,56300,0,0,0,0,55732,15044,5202,2384,1062,670,382,836,188,70,110862,36,30,2,0,27000,1308,18614,19646,-1,-1,-1,-1,-1,-1,-1,-1,37460,463.24,110862,110862,110540,257.0,164,10490,109740,81570,1209600,0,-1,-1,-1,38714.88,1756.8,39642.24,0,70,0,1466,9796,19874,36322,13706,368,38,0,0,-1,0,110862,-1,1242,58,6142,9272,27744,35336,1776,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,224,120,0,1760,0,0,0,0,0,0,1120,244,40,0,0,2078,330,179900,18670,0,0,0,0,0,194.76,226,43968,16982,5576,3276,7920,2860,506,482,0,0,0,0
neg,60948,-1,886,716,0,0,0,0,0,0,1310,174452,2672008,1583272,113166,274,1824162,0,0,0,0,0,3903422,3262786,859186,523414,0,0,0,0,366,422,0,0,0,0,0,654,4377264,166564,0,0,4250,2372,3564,56050,3545480,932764,2,0,0,0,2297190,1020550,495916,347166,222096,115144,44138,2282,0,0,4763880,64,352,1726,36,1824162,61420,358474,496606,214660,213400,237540,-1,-1,-1,-1,-1,180680,60948.87,4763880,4763880,4740282,18982,1406,104828,1120580,4544482,1209600,109224,2,244,0,3774522.24,0,766025.28,0,0,0,0,0,11914,1083426,2653636,724558,60430,10318,200,0,82,4763880,-1,8082,1072,24452,610584,178480,3238846,470974,11930,62,0,730,642,3709860,157272,0,44,0,16,3881380,4546,202,0,0,0,0,0,0,0,0,36368,46416,10994,0,0,166674,24918,869460,87828,0,0,0,0,948890,2471.9,2502,817224,830008,473040,380636,987788,1045330,9926,530,0,0,0,0
neg,46,0,322,188,0,4,0,0,0,0,5264,5070,112,0,0,0,9078,0,0,0,496,868,20814,16110,18200,1422,0,0,0,0,86,244,0,0,0,0,0,0,0,0,10446,0,68,6,14,6,128,10224,0,0,0,0,7824,1718,324,180,184,96,70,36,4,10,39570,2,0,0,0,9078,470,14648,3512,-1,-1,-1,-1,-1,-1,-1,-1,17820,46.14,39570,39570,40822,117.0,24,3700,39120,20502,1209600,1366,0,4,0,11149.44,0,5904.96,0,8,0,0,3416,5358,1634,36,2,0,0,0,14,18,39570,0,82,14,12,42,568,7470,2252,6,0,0,338,632,10390,228,0,292,0,0,12116,78,144,0,0,0,0,0,0,0,0,406,16,2,13644,2190,488,92,7400,956,18488,68,0,2,0,58.26,52,2404,6306,914,276,210,110,122,104,0,0,0,0
neg,102428,-1,422,388,0,0,0,0,0,0,4548,436266,4398496,1441910,50108,1996,2688490,0,0,0,0,0,5754724,5095086,805680,584592,0,0,0,0,732,182,0,0,0,0,0,210236,2982474,2404276,736338,0,3948,3554,7106,155612,5284578,878480,46,0,0,0,1490306,1792444,1098110,831674,528474,306126,218472,67718,0,0,6561044,82,86,3018,14,2688490,66764,461716,342344,140480,129940,138120,152900,182460,-1,-1,-1,52780,102428.29,6561044,6561044,6579894,41493.0,2934,46054,503100,6333324,1209600,224790,2,152,0,5840511.36,0,489086.4,0,0,0,0,0,38422,1817708,3588012,825738,49602,13184,658,144,172,6561044,-1,7284,1114,288520,164516,755254,4494502,601298,20666,170,0,690,502,5829382,74722,0,6836,0,14,5883220,3164,332,0,0,0,0,0,0,0,0,36900,35038,26290,0,0,107708,26510,28629120,2879466,0,0,0,0,82105900,1788.84,2002,526440,1147666,1176358,557336,920742,649974,427496,269652,574730,82930,0,0
